,c,e,accuracy
8451,0.86,0.37,0.09011075826077246
8452,0.86,0.38,0.09011075826077246
8453,0.86,0.39,0.09011075826077246
8454,0.86,0.4,0.09011075826077246
8455,0.86,0.41,0.0901107582607725
8456,0.86,0.42,0.0901107582607725
8457,0.86,0.43,0.0901107582607725
8458,0.86,0.44,0.0901107582607725
8459,0.86,0.45,0.0901107582607725
8460,0.86,0.46,0.0901107582607725
8461,0.86,0.47,0.09011075826077246
8462,0.86,0.48,0.09011075826077246
8463,0.86,0.49,0.09011075826077246
8464,0.86,0.5,0.09011075826077246
8465,0.86,0.51,0.09011075826077246
8466,0.86,0.52,0.09011075826077246
8467,0.86,0.53,0.09011075826077246
8468,0.86,0.54,0.09011075826077246
8469,0.86,0.55,0.09011075826077246
8470,0.86,0.56,0.09011075826077246
8471,0.86,0.57,0.09011075826077246
8472,0.86,0.58,0.09011075826077246
8473,0.86,0.59,0.09011075826077246
8474,0.86,0.6,0.09011075826077246
8475,0.86,0.61,0.09011075826077246
8476,0.86,0.62,0.09011075826077246
8477,0.86,0.63,0.09011075826077246
8478,0.86,0.64,0.09011075826077246
8479,0.86,0.65,0.09011075826077246
8480,0.86,0.66,0.09011075826077246
8481,0.86,0.67,0.09011075826077246
8482,0.86,0.68,0.09011075826077246
8483,0.86,0.69,0.09011075826077246
8484,0.86,0.7,0.09011075826077246
8485,0.86,0.71,0.09011075826077246
8486,0.86,0.72,0.09011075826077246
8487,0.86,0.73,0.09011075826077246
8488,0.86,0.74,0.09011075826077246
8489,0.86,0.75,0.09011075826077246
8490,0.86,0.76,0.09011075826077246
8491,0.86,0.77,0.09011075826077246
8492,0.86,0.78,0.09011075826077246
8493,0.86,0.79,0.09011075826077246
8494,0.86,0.8,0.09011075826077246
8495,0.86,0.81,0.09011075826077246
8496,0.86,0.82,0.09011075826077246
8497,0.86,0.83,0.09011075826077246
8498,0.86,0.84,0.09011075826077246
8499,0.86,0.85,0.09011075826077246
8500,0.86,0.86,0.09011075826077246
8501,0.86,0.87,0.09011075826077246
8502,0.86,0.88,0.09011075826077246
8503,0.86,0.89,0.09011075826077246
8504,0.86,0.9,0.09011075826077246
8505,0.86,0.91,0.09011075826077246
8506,0.86,0.92,0.09011075826077246
8507,0.86,0.93,0.09011075826077246
8508,0.86,0.94,0.0901107582607725
8509,0.86,0.95,0.0901107582607725
8510,0.86,0.96,0.0901107582607725
8511,0.86,0.97,0.0901107582607725
8512,0.86,0.98,0.0901107582607725
8513,0.86,0.99,0.0901107582607725
8514,0.87,0.01,0.06388788578231702
8515,0.87,0.02,0.06434052445737728
8516,0.87,0.03,0.065301206677665
8517,0.87,0.04,0.06668185537265606
8518,0.87,0.05,0.06785518488380358
8519,0.87,0.06,0.06836316655502928
8520,0.87,0.07,0.06984223920518066
8521,0.87,0.08,0.06992580985281296
8522,0.87,0.09,0.06921191273872275
8523,0.87,0.1,0.06799529106489233
8524,0.87,0.11,0.06707836341047761
8525,0.87,0.12,0.06589158357858915
8526,0.87,0.13,0.06530986280082501
8527,0.87,0.14,0.06530777165470507
8528,0.87,0.15,0.06516782877796791
8529,0.87,0.16,0.0653656289686239
8530,0.87,0.17,0.06540511775907028
8531,0.87,0.18,0.06631857588823065
8532,0.87,0.19,0.06714385133976683
8533,0.87,0.2,0.06797945261343474
8534,0.87,0.21,0.0701083530465136
8535,0.87,0.22,0.07257404645527221
8536,0.87,0.23,0.07532086374784781
8537,0.87,0.24,0.07770636569814622
8538,0.87,0.25,0.0820934274720548
8539,0.87,0.26,0.08394002492077862
8540,0.87,0.27,0.08671228708462349
8541,0.87,0.28,0.0870234615112083
8542,0.87,0.29,0.08855883700737384
8543,0.87,0.3,0.08792718701229525
8544,0.87,0.31,0.08661022285410672
8545,0.87,0.32,0.08743664319273003
8546,0.87,0.33,0.08901156000825017
8547,0.87,0.34,0.0901107582607725
8548,0.87,0.35,0.09011075826077246
8549,0.87,0.36,0.09011075826077246
8550,0.87,0.37,0.09011075826077246
8551,0.87,0.38,0.09011075826077246
8552,0.87,0.39,0.09011075826077246
8553,0.87,0.4,0.09011075826077246
8554,0.87,0.41,0.0901107582607725
8555,0.87,0.42,0.0901107582607725
8556,0.87,0.43,0.0901107582607725
8557,0.87,0.44,0.0901107582607725
8558,0.87,0.45,0.0901107582607725
8559,0.87,0.46,0.0901107582607725
8560,0.87,0.47,0.09011075826077246
8561,0.87,0.48,0.09011075826077246
8562,0.87,0.49,0.09011075826077246
8563,0.87,0.5,0.09011075826077246
8564,0.87,0.51,0.09011075826077246
8565,0.87,0.52,0.09011075826077246
8566,0.87,0.53,0.09011075826077246
8567,0.87,0.54,0.09011075826077246
8568,0.87,0.55,0.09011075826077246
8569,0.87,0.56,0.09011075826077246
8570,0.87,0.57,0.09011075826077246
8571,0.87,0.58,0.09011075826077246
8572,0.87,0.59,0.09011075826077246
8573,0.87,0.6,0.09011075826077246
8574,0.87,0.61,0.09011075826077246
8575,0.87,0.62,0.09011075826077246
8576,0.87,0.63,0.09011075826077246
8577,0.87,0.64,0.09011075826077246
8578,0.87,0.65,0.09011075826077246
8579,0.87,0.66,0.09011075826077246
8580,0.87,0.67,0.09011075826077246
8581,0.87,0.68,0.09011075826077246
8582,0.87,0.69,0.09011075826077246
8583,0.87,0.7,0.09011075826077246
8584,0.87,0.71,0.09011075826077246
8585,0.87,0.72,0.09011075826077246
8586,0.87,0.73,0.09011075826077246
8587,0.87,0.74,0.09011075826077246
8588,0.87,0.75,0.09011075826077246
8589,0.87,0.76,0.09011075826077246
8590,0.87,0.77,0.09011075826077246
8591,0.87,0.78,0.09011075826077246
8592,0.87,0.79,0.09011075826077246
8593,0.87,0.8,0.09011075826077246
8594,0.87,0.81,0.09011075826077246
8595,0.87,0.82,0.09011075826077246
8596,0.87,0.83,0.09011075826077246
8597,0.87,0.84,0.09011075826077246
8598,0.87,0.85,0.09011075826077246
8599,0.87,0.86,0.09011075826077246
8600,0.87,0.87,0.09011075826077246
8601,0.87,0.88,0.09011075826077246
8602,0.87,0.89,0.09011075826077246
8603,0.87,0.9,0.09011075826077246
8604,0.87,0.91,0.09011075826077246
8605,0.87,0.92,0.09011075826077246
8606,0.87,0.93,0.09011075826077246
8607,0.87,0.94,0.0901107582607725
8608,0.87,0.95,0.0901107582607725
8609,0.87,0.96,0.0901107582607725
8610,0.87,0.97,0.0901107582607725
8611,0.87,0.98,0.0901107582607725
8612,0.87,0.99,0.0901107582607725
8613,0.88,0.01,0.06387447594204484
8614,0.88,0.02,0.06432923101994001
8615,0.88,0.03,0.06533522588340837
8616,0.88,0.04,0.06670925768047788
8617,0.88,0.05,0.06787350872235884
8618,0.88,0.06,0.06838639222037315
8619,0.88,0.07,0.06982376658390388
8620,0.88,0.08,0.06986872026090118
8621,0.88,0.09,0.06920162791842524
8622,0.88,0.1,0.06801452450320664
8623,0.88,0.11,0.06708059211834975
8624,0.88,0.12,0.06591027798046983
8625,0.88,0.13,0.06528366009827112
8626,0.88,0.14,0.0652923833681995
8627,0.88,0.15,0.06516044757469223
8628,0.88,0.16,0.06535043294725514
8629,0.88,0.17,0.06540335374808375
8630,0.88,0.18,0.06632583509877049
8631,0.88,0.19,0.06709634696991021
8632,0.88,0.2,0.06798290098190432
8633,0.88,0.21,0.07011411472955806
8634,0.88,0.22,0.0725826323047847
8635,0.88,0.23,0.07522807178742734
8636,0.88,0.24,0.07773006066575745
8637,0.88,0.25,0.08212196481089833
8638,0.88,0.26,0.08401559695052234
8639,0.88,0.27,0.08672326039573233
8640,0.88,0.28,0.08703833440411607
8641,0.88,0.29,0.08855883700737384
8642,0.88,0.3,0.08792718701229525
8643,0.88,0.31,0.08661022285410672
8644,0.88,0.32,0.08743664319273003
8645,0.88,0.33,0.08901156000825017
8646,0.88,0.34,0.0901107582607725
8647,0.88,0.35,0.09011075826077246
8648,0.88,0.36,0.09011075826077246
8649,0.88,0.37,0.09011075826077246
8650,0.88,0.38,0.09011075826077246
8651,0.88,0.39,0.09011075826077246
8652,0.88,0.4,0.09011075826077246
8653,0.88,0.41,0.0901107582607725
8654,0.88,0.42,0.0901107582607725
8655,0.88,0.43,0.0901107582607725
8656,0.88,0.44,0.0901107582607725
8657,0.88,0.45,0.0901107582607725
8658,0.88,0.46,0.0901107582607725
8659,0.88,0.47,0.09011075826077246
8660,0.88,0.48,0.09011075826077246
8661,0.88,0.49,0.09011075826077246
8662,0.88,0.5,0.09011075826077246
8663,0.88,0.51,0.09011075826077246
8664,0.88,0.52,0.09011075826077246
8665,0.88,0.53,0.09011075826077246
8666,0.88,0.54,0.09011075826077246
8667,0.88,0.55,0.09011075826077246
8668,0.88,0.56,0.09011075826077246
8669,0.88,0.57,0.09011075826077246
8670,0.88,0.58,0.09011075826077246
8671,0.88,0.59,0.09011075826077246
8672,0.88,0.6,0.09011075826077246
8673,0.88,0.61,0.09011075826077246
8674,0.88,0.62,0.09011075826077246
8675,0.88,0.63,0.09011075826077246
8676,0.88,0.64,0.09011075826077246
8677,0.88,0.65,0.09011075826077246
8678,0.88,0.66,0.09011075826077246
8679,0.88,0.67,0.09011075826077246
8680,0.88,0.68,0.09011075826077246
8681,0.88,0.69,0.09011075826077246
8682,0.88,0.7,0.09011075826077246
8683,0.88,0.71,0.09011075826077246
8684,0.88,0.72,0.09011075826077246
8685,0.88,0.73,0.09011075826077246
8686,0.88,0.74,0.09011075826077246
8687,0.88,0.75,0.09011075826077246
8688,0.88,0.76,0.09011075826077246
8689,0.88,0.77,0.09011075826077246
8690,0.88,0.78,0.09011075826077246
8691,0.88,0.79,0.09011075826077246
8692,0.88,0.8,0.09011075826077246
8693,0.88,0.81,0.09011075826077246
8694,0.88,0.82,0.09011075826077246
8695,0.88,0.83,0.09011075826077246
8696,0.88,0.84,0.09011075826077246
8697,0.88,0.85,0.09011075826077246
8698,0.88,0.86,0.09011075826077246
8699,0.88,0.87,0.09011075826077246
8700,0.88,0.88,0.09011075826077246
8701,0.88,0.89,0.09011075826077246
8702,0.88,0.9,0.09011075826077246
8703,0.88,0.91,0.09011075826077246
8704,0.88,0.92,0.09011075826077246
8705,0.88,0.93,0.09011075826077246
8706,0.88,0.94,0.0901107582607725
8707,0.88,0.95,0.0901107582607725
8708,0.88,0.96,0.0901107582607725
8709,0.88,0.97,0.0901107582607725
8710,0.88,0.98,0.0901107582607725
8711,0.88,0.99,0.0901107582607725
8712,0.89,0.01,0.06387802464798277
8713,0.89,0.02,0.06438428996072329
8714,0.89,0.03,0.06532913404994675
8715,0.89,0.04,0.06668815181327925
8716,0.89,0.05,0.06781447815918436
8717,0.89,0.06,0.0683424685920998
8718,0.89,0.07,0.06981708576568692
8719,0.89,0.08,0.06993187520770958
8720,0.89,0.09,0.06917211651253422
8721,0.89,0.1,0.06801981551044542
8722,0.89,0.11,0.06710574675666672
8723,0.89,0.12,0.06585063424645586
8724,0.89,0.13,0.06532002381939865
8725,0.89,0.14,0.06532757944523171
8726,0.89,0.15,0.06517022074131423
8727,0.89,0.16,0.06535762610129489
8728,0.89,0.17,0.06540007412737883
8729,0.89,0.18,0.0663032243361632
8730,0.89,0.19,0.06711534257161558
8731,0.89,0.2,0.06780532055594671
8732,0.89,0.21,0.07011177931537917
8733,0.89,0.22,0.07262031338765111
8734,0.89,0.23,0.07519968580840972
8735,0.89,0.24,0.07772777460516658
8736,0.89,0.25,0.08209881742118788
8737,0.89,0.26,0.08401438210842413
8738,0.89,0.27,0.08672722407695518
8739,0.89,0.28,0.08706772454160784
8740,0.89,0.29,0.08855883700737384
8741,0.89,0.3,0.08792718701229525
8742,0.89,0.31,0.08661022285410672
8743,0.89,0.32,0.08743664319273003
8744,0.89,0.33,0.08901156000825017
8745,0.89,0.34,0.0901107582607725
8746,0.89,0.35,0.09011075826077246
8747,0.89,0.36,0.09011075826077246
8748,0.89,0.37,0.09011075826077246
8749,0.89,0.38,0.09011075826077246
8750,0.89,0.39,0.09011075826077246
8751,0.89,0.4,0.09011075826077246
8752,0.89,0.41,0.0901107582607725
8753,0.89,0.42,0.0901107582607725
8754,0.89,0.43,0.0901107582607725
8755,0.89,0.44,0.0901107582607725
8756,0.89,0.45,0.0901107582607725
8757,0.89,0.46,0.0901107582607725
8758,0.89,0.47,0.09011075826077246
8759,0.89,0.48,0.09011075826077246
8760,0.89,0.49,0.09011075826077246
8761,0.89,0.5,0.09011075826077246
8762,0.89,0.51,0.09011075826077246
8763,0.89,0.52,0.09011075826077246
8764,0.89,0.53,0.09011075826077246
8765,0.89,0.54,0.09011075826077246
8766,0.89,0.55,0.09011075826077246
8767,0.89,0.56,0.09011075826077246
8768,0.89,0.57,0.09011075826077246
8769,0.89,0.58,0.09011075826077246
8770,0.89,0.59,0.09011075826077246
8771,0.89,0.6,0.09011075826077246
8772,0.89,0.61,0.09011075826077246
8773,0.89,0.62,0.09011075826077246
8774,0.89,0.63,0.09011075826077246
8775,0.89,0.64,0.09011075826077246
8776,0.89,0.65,0.09011075826077246
8777,0.89,0.66,0.09011075826077246
8778,0.89,0.67,0.09011075826077246
8779,0.89,0.68,0.09011075826077246
8780,0.89,0.69,0.09011075826077246
8781,0.89,0.7,0.09011075826077246
8782,0.89,0.71,0.09011075826077246
8783,0.89,0.72,0.09011075826077246
8784,0.89,0.73,0.09011075826077246
8785,0.89,0.74,0.09011075826077246
8786,0.89,0.75,0.09011075826077246
8787,0.89,0.76,0.09011075826077246
8788,0.89,0.77,0.09011075826077246
8789,0.89,0.78,0.09011075826077246
8790,0.89,0.79,0.09011075826077246
8791,0.89,0.8,0.09011075826077246
8792,0.89,0.81,0.09011075826077246
8793,0.89,0.82,0.09011075826077246
8794,0.89,0.83,0.09011075826077246
8795,0.89,0.84,0.09011075826077246
8796,0.89,0.85,0.09011075826077246
8797,0.89,0.86,0.09011075826077246
8798,0.89,0.87,0.09011075826077246
8799,0.89,0.88,0.09011075826077246
8800,0.89,0.89,0.09011075826077246
8801,0.89,0.9,0.09011075826077246
8802,0.89,0.91,0.09011075826077246
8803,0.89,0.92,0.09011075826077246
8804,0.89,0.93,0.09011075826077246
8805,0.89,0.94,0.0901107582607725
8806,0.89,0.95,0.0901107582607725
8807,0.89,0.96,0.0901107582607725
8808,0.89,0.97,0.0901107582607725
8809,0.89,0.98,0.0901107582607725
8810,0.89,0.99,0.0901107582607725
8811,0.9,0.01,0.06386646007911943
8812,0.9,0.02,0.0642913755117934
8813,0.9,0.03,0.06528882549381972
8814,0.9,0.04,0.06669025804798291
8815,0.9,0.05,0.06782594976802622
8816,0.9,0.06,0.06830622654845993
8817,0.9,0.07,0.06983281313577026
8818,0.9,0.08,0.06986819095741133
8819,0.9,0.09,0.06918348316444167
8820,0.9,0.1,0.06803575996724959
8821,0.9,0.11,0.06709669885426818
8822,0.9,0.12,0.06589974382130821
8823,0.9,0.13,0.0652845973138428
8824,0.9,0.14,0.06528318199422775
8825,0.9,0.15,0.06515374400397221
8826,0.9,0.16,0.06531883106121765
8827,0.9,0.17,0.06537429225134653
8828,0.9,0.18,0.06634211792731423
8829,0.9,0.19,0.06711854783220587
8830,0.9,0.2,0.06789880616291959
8831,0.9,0.21,0.0700909301393221
8832,0.9,0.22,0.07264462298809991
8833,0.9,0.23,0.07520890820496633
8834,0.9,0.24,0.07772597938410046
8835,0.9,0.25,0.08211268617427195
8836,0.9,0.26,0.08395946365493018
8837,0.9,0.27,0.08672718552931596
8838,0.9,0.28,0.08708191793617423
8839,0.9,0.29,0.08855883700737384
8840,0.9,0.3,0.08792718701229525
8841,0.9,0.31,0.08661022285410672
8842,0.9,0.32,0.08743664319273003
8843,0.9,0.33,0.08901156000825017
8844,0.9,0.34,0.0901107582607725
8845,0.9,0.35,0.09011075826077246
8846,0.9,0.36,0.09011075826077246
8847,0.9,0.37,0.09011075826077246
8848,0.9,0.38,0.09011075826077246
8849,0.9,0.39,0.09011075826077246
8850,0.9,0.4,0.09011075826077246
8851,0.9,0.41,0.0901107582607725
8852,0.9,0.42,0.0901107582607725
8853,0.9,0.43,0.0901107582607725
8854,0.9,0.44,0.0901107582607725
8855,0.9,0.45,0.0901107582607725
8856,0.9,0.46,0.0901107582607725
8857,0.9,0.47,0.09011075826077246
8858,0.9,0.48,0.09011075826077246
8859,0.9,0.49,0.09011075826077246
8860,0.9,0.5,0.09011075826077246
8861,0.9,0.51,0.09011075826077246
8862,0.9,0.52,0.09011075826077246
8863,0.9,0.53,0.09011075826077246
8864,0.9,0.54,0.09011075826077246
8865,0.9,0.55,0.09011075826077246
8866,0.9,0.56,0.09011075826077246
8867,0.9,0.57,0.09011075826077246
8868,0.9,0.58,0.09011075826077246
8869,0.9,0.59,0.09011075826077246
8870,0.9,0.6,0.09011075826077246
8871,0.9,0.61,0.09011075826077246
8872,0.9,0.62,0.09011075826077246
8873,0.9,0.63,0.09011075826077246
8874,0.9,0.64,0.09011075826077246
8875,0.9,0.65,0.09011075826077246
8876,0.9,0.66,0.09011075826077246
8877,0.9,0.67,0.09011075826077246
8878,0.9,0.68,0.09011075826077246
8879,0.9,0.69,0.09011075826077246
8880,0.9,0.7,0.09011075826077246
8881,0.9,0.71,0.09011075826077246
8882,0.9,0.72,0.09011075826077246
8883,0.9,0.73,0.09011075826077246
8884,0.9,0.74,0.09011075826077246
8885,0.9,0.75,0.09011075826077246
8886,0.9,0.76,0.09011075826077246
8887,0.9,0.77,0.09011075826077246
8888,0.9,0.78,0.09011075826077246
8889,0.9,0.79,0.09011075826077246
8890,0.9,0.8,0.09011075826077246
8891,0.9,0.81,0.09011075826077246
8892,0.9,0.82,0.09011075826077246
8893,0.9,0.83,0.09011075826077246
8894,0.9,0.84,0.09011075826077246
8895,0.9,0.85,0.09011075826077246
8896,0.9,0.86,0.09011075826077246
8897,0.9,0.87,0.09011075826077246
8898,0.9,0.88,0.09011075826077246
8899,0.9,0.89,0.09011075826077246
8900,0.9,0.9,0.09011075826077246
8901,0.9,0.91,0.09011075826077246
8902,0.9,0.92,0.09011075826077246
8903,0.9,0.93,0.09011075826077246
8904,0.9,0.94,0.0901107582607725
8905,0.9,0.95,0.0901107582607725
8906,0.9,0.96,0.0901107582607725
8907,0.9,0.97,0.0901107582607725
8908,0.9,0.98,0.0901107582607725
8909,0.9,0.99,0.0901107582607725
8910,0.91,0.01,0.06382735615455566
8911,0.91,0.02,0.06426196735663546
8912,0.91,0.03,0.06532785037900635
8913,0.91,0.04,0.06665818139837627
8914,0.91,0.05,0.06782315350582688
8915,0.91,0.06,0.06832436276176335
8916,0.91,0.07,0.06979397805895639
8917,0.91,0.08,0.06991606163553697
8918,0.91,0.09,0.06921426772933525
8919,0.91,0.1,0.0680248127051104
8920,0.91,0.11,0.067134278537413
8921,0.91,0.12,0.06584267448674781
8922,0.91,0.13,0.06533685565512888
8923,0.91,0.14,0.06526170142352763
8924,0.91,0.15,0.06514801530059047
8925,0.91,0.16,0.0653350419720676
8926,0.91,0.17,0.06539274086762506
8927,0.91,0.18,0.06634545705356483
8928,0.91,0.19,0.06714706635829223
8929,0.91,0.2,0.06788987306946588
8930,0.91,0.21,0.07009999579306012
8931,0.91,0.22,0.07263963319210809
8932,0.91,0.23,0.075236745054857
8933,0.91,0.24,0.07776348932104903
8934,0.91,0.25,0.08212262835049247
8935,0.91,0.26,0.0840806489194434
8936,0.91,0.27,0.08677030278845081
8937,0.91,0.28,0.08705590327590085
8938,0.91,0.29,0.08855883700737384
8939,0.91,0.3,0.08792718701229525
8940,0.91,0.31,0.08661022285410672
8941,0.91,0.32,0.08743664319273003
8942,0.91,0.33,0.08901156000825017
8943,0.91,0.34,0.0901107582607725
8944,0.91,0.35,0.09011075826077246
8945,0.91,0.36,0.09011075826077246
8946,0.91,0.37,0.09011075826077246
8947,0.91,0.38,0.09011075826077246
8948,0.91,0.39,0.09011075826077246
8949,0.91,0.4,0.09011075826077246
8950,0.91,0.41,0.0901107582607725
8951,0.91,0.42,0.0901107582607725
8952,0.91,0.43,0.0901107582607725
8953,0.91,0.44,0.0901107582607725
8954,0.91,0.45,0.0901107582607725
8955,0.91,0.46,0.0901107582607725
8956,0.91,0.47,0.09011075826077246
8957,0.91,0.48,0.09011075826077246
8958,0.91,0.49,0.09011075826077246
8959,0.91,0.5,0.09011075826077246
8960,0.91,0.51,0.09011075826077246
8961,0.91,0.52,0.09011075826077246
8962,0.91,0.53,0.09011075826077246
8963,0.91,0.54,0.09011075826077246
8964,0.91,0.55,0.09011075826077246
8965,0.91,0.56,0.09011075826077246
8966,0.91,0.57,0.09011075826077246
8967,0.91,0.58,0.09011075826077246
8968,0.91,0.59,0.09011075826077246
8969,0.91,0.6,0.09011075826077246
8970,0.91,0.61,0.09011075826077246
8971,0.91,0.62,0.09011075826077246
8972,0.91,0.63,0.09011075826077246
8973,0.91,0.64,0.09011075826077246
8974,0.91,0.65,0.09011075826077246
8975,0.91,0.66,0.09011075826077246
8976,0.91,0.67,0.09011075826077246
8977,0.91,0.68,0.09011075826077246
8978,0.91,0.69,0.09011075826077246
8979,0.91,0.7,0.09011075826077246
8980,0.91,0.71,0.09011075826077246
8981,0.91,0.72,0.09011075826077246
8982,0.91,0.73,0.09011075826077246
8983,0.91,0.74,0.09011075826077246
8984,0.91,0.75,0.09011075826077246
8985,0.91,0.76,0.09011075826077246
8986,0.91,0.77,0.09011075826077246
8987,0.91,0.78,0.09011075826077246
8988,0.91,0.79,0.09011075826077246
8989,0.91,0.8,0.09011075826077246
8990,0.91,0.81,0.09011075826077246
8991,0.91,0.82,0.09011075826077246
8992,0.91,0.83,0.09011075826077246
8993,0.91,0.84,0.09011075826077246
8994,0.91,0.85,0.09011075826077246
8995,0.91,0.86,0.09011075826077246
8996,0.91,0.87,0.09011075826077246
8997,0.91,0.88,0.09011075826077246
8998,0.91,0.89,0.09011075826077246
8999,0.91,0.9,0.09011075826077246
9000,0.91,0.91,0.09011075826077246
9001,0.91,0.92,0.09011075826077246
9002,0.91,0.93,0.09011075826077246
9003,0.91,0.94,0.0901107582607725
9004,0.91,0.95,0.0901107582607725
9005,0.91,0.96,0.0901107582607725
9006,0.91,0.97,0.0901107582607725
9007,0.91,0.98,0.0901107582607725
9008,0.91,0.99,0.0901107582607725
9009,0.92,0.01,0.06385881681828694
9010,0.92,0.02,0.06432681841595728
9011,0.92,0.03,0.065287078459157
9012,0.92,0.04,0.06665473918652878
9013,0.92,0.05,0.06778212775463074
9014,0.92,0.06,0.0683403446280804
9015,0.92,0.07,0.06981829768672651
9016,0.92,0.08,0.06986326267527761
9017,0.92,0.09,0.06920581589361909
9018,0.92,0.1,0.06803528539613092
9019,0.92,0.11,0.0670915213793208
9020,0.92,0.12,0.06587078226468192
9021,0.92,0.13,0.06527745702813374
9022,0.92,0.14,0.06528125254986003
9023,0.92,0.15,0.0651320766413385
9024,0.92,0.16,0.06532869971021836
9025,0.92,0.17,0.06537252504714611
9026,0.92,0.18,0.0663304814858287
9027,0.92,0.19,0.06710250821888397
9028,0.92,0.2,0.06784743577429111
9029,0.92,0.21,0.07011142843647773
9030,0.92,0.22,0.07269632975251572
9031,0.92,0.23,0.0752471647245877
9032,0.92,0.24,0.07774942971728266
9033,0.92,0.25,0.08221648015045549
9034,0.92,0.26,0.08405595304167784
9035,0.92,0.27,0.08674440894029593
9036,0.92,0.28,0.08712816506586249
9037,0.92,0.29,0.08855883700737384
9038,0.92,0.3,0.08792718701229525
9039,0.92,0.31,0.08661022285410672
9040,0.92,0.32,0.08743664319273003
9041,0.92,0.33,0.08901156000825017
9042,0.92,0.34,0.0901107582607725
9043,0.92,0.35,0.09011075826077246
9044,0.92,0.36,0.09011075826077246
9045,0.92,0.37,0.09011075826077246
9046,0.92,0.38,0.09011075826077246
9047,0.92,0.39,0.09011075826077246
9048,0.92,0.4,0.09011075826077246
9049,0.92,0.41,0.0901107582607725
9050,0.92,0.42,0.0901107582607725
9051,0.92,0.43,0.0901107582607725
9052,0.92,0.44,0.0901107582607725
9053,0.92,0.45,0.0901107582607725
9054,0.92,0.46,0.0901107582607725
9055,0.92,0.47,0.09011075826077246
9056,0.92,0.48,0.09011075826077246
9057,0.92,0.49,0.09011075826077246
9058,0.92,0.5,0.09011075826077246
9059,0.92,0.51,0.09011075826077246
9060,0.92,0.52,0.09011075826077246
9061,0.92,0.53,0.09011075826077246
9062,0.92,0.54,0.09011075826077246
9063,0.92,0.55,0.09011075826077246
9064,0.92,0.56,0.09011075826077246
9065,0.92,0.57,0.09011075826077246
9066,0.92,0.58,0.09011075826077246
9067,0.92,0.59,0.09011075826077246
9068,0.92,0.6,0.09011075826077246
9069,0.92,0.61,0.09011075826077246
9070,0.92,0.62,0.09011075826077246
9071,0.92,0.63,0.09011075826077246
9072,0.92,0.64,0.09011075826077246
9073,0.92,0.65,0.09011075826077246
9074,0.92,0.66,0.09011075826077246
9075,0.92,0.67,0.09011075826077246
9076,0.92,0.68,0.09011075826077246
9077,0.92,0.69,0.09011075826077246
9078,0.92,0.7,0.09011075826077246
9079,0.92,0.71,0.09011075826077246
9080,0.92,0.72,0.09011075826077246
9081,0.92,0.73,0.09011075826077246
9082,0.92,0.74,0.09011075826077246
9083,0.92,0.75,0.09011075826077246
9084,0.92,0.76,0.09011075826077246
9085,0.92,0.77,0.09011075826077246
9086,0.92,0.78,0.09011075826077246
9087,0.92,0.79,0.09011075826077246
9088,0.92,0.8,0.09011075826077246
9089,0.92,0.81,0.09011075826077246
9090,0.92,0.82,0.09011075826077246
9091,0.92,0.83,0.09011075826077246
9092,0.92,0.84,0.09011075826077246
9093,0.92,0.85,0.09011075826077246
9094,0.92,0.86,0.09011075826077246
9095,0.92,0.87,0.09011075826077246
9096,0.92,0.88,0.09011075826077246
9097,0.92,0.89,0.09011075826077246
9098,0.92,0.9,0.09011075826077246
9099,0.92,0.91,0.09011075826077246
9100,0.92,0.92,0.09011075826077246
9101,0.92,0.93,0.09011075826077246
9102,0.92,0.94,0.0901107582607725
9103,0.92,0.95,0.0901107582607725
9104,0.92,0.96,0.0901107582607725
9105,0.92,0.97,0.0901107582607725
9106,0.92,0.98,0.0901107582607725
9107,0.92,0.99,0.0901107582607725
9108,0.93,0.01,0.06383340683199087
9109,0.93,0.02,0.06426085798242635
9110,0.93,0.03,0.06527325805580167
9111,0.93,0.04,0.06666348014124647
9112,0.93,0.05,0.06777085280359987
9113,0.93,0.06,0.06822936659511858
9114,0.93,0.07,0.0698688465129623
9115,0.93,0.08,0.06988282134939139
9116,0.93,0.09,0.06919212730011919
9117,0.93,0.1,0.06802763711494304
9118,0.93,0.11,0.06710348694479015
9119,0.93,0.12,0.06583468139052458
9120,0.93,0.13,0.06533293865633565
9121,0.93,0.14,0.06528853371817264
9122,0.93,0.15,0.06513968629529512
9123,0.93,0.16,0.06530403945648622
9124,0.93,0.17,0.06536837017313271
9125,0.93,0.18,0.06636174380973743
9126,0.93,0.19,0.06712777467880351
9127,0.93,0.2,0.06776894710847421
9128,0.93,0.21,0.07011915729618626
9129,0.93,0.22,0.0726824607097841
9130,0.93,0.23,0.07519851094020953
9131,0.93,0.24,0.07783311687709947
9132,0.93,0.25,0.08204578697802181
9133,0.93,0.26,0.08405052653640566
9134,0.93,0.27,0.08672175635807905
9135,0.93,0.28,0.08713355635333186
9136,0.93,0.29,0.08855883700737384
9137,0.93,0.3,0.08792718701229525
9138,0.93,0.31,0.08661022285410672
9139,0.93,0.32,0.08743664319273003
9140,0.93,0.33,0.08901156000825017
9141,0.93,0.34,0.0901107582607725
9142,0.93,0.35,0.09011075826077246
9143,0.93,0.36,0.09011075826077246
9144,0.93,0.37,0.09011075826077246
9145,0.93,0.38,0.09011075826077246
9146,0.93,0.39,0.09011075826077246
9147,0.93,0.4,0.09011075826077246
9148,0.93,0.41,0.0901107582607725
9149,0.93,0.42,0.0901107582607725
